"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3597750","A","","","0"
"2019-05","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.7","A","","","1"
"2019-05","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","205025","A","","","0"
"2019-05","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6311780","A","","","0"
"2019-05","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.1","A","","","1"
"2019-05","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","13170","B","","","0"
"2019-05","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","584950","A","","","0"
"2019-05","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.2","B","","","1"
"2019-05","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","10235","B","","","0"
"2019-05","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","457745","A","","","0"
"2019-05","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.2","B","","","1"
"2019-05","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","56170","A","","","0"
"2019-05","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1969840","A","","","0"
"2019-05","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.8","A","","","1"
"2019-05","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","103880","A","","","0"
"2019-05","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2231660","A","","","0"
"2019-05","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.4","A","","","1"
"2019-05","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","990","D","","","0"
"2019-05","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17270","A","","","0"
"2019-05","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","5.4","D","","","1"
"2019-05","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","","F","","","0"
"2019-05","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21325","A","","","0"
"2019-05","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.5","E","","","1"
"2019-05","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","475","E","","","0"
"2019-05","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12015","A","","","0"
"2019-05","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.8","E","","","1"
"2019-06","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","535565","A","","","0"
"2019-06","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16239480","A","","","0"
"2019-06","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.2","A","","","1"
"2019-06","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4225","C","","","0"
"2019-06","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","195085","A","","","0"
"2019-06","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.1","C","","","1"
"2019-06","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1865","D","","","0"
"2019-06","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","62695","A","","","0"
"2019-06","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.9","D","","","1"
"2019-06","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","12625","B","","","0"
"2019-06","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","409505","A","","","0"
"2019-06","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","3.0","B","","","1"
"2019-06","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","9020","B","","","0"
"2019-06","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","302700","A","","","0"
"2019-06","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.9","B","","","1"
"2019-06","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","128005","A","","","0"
"2019-06","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3619540","A","","","0"
"2019-06","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.4","A","","","1"
"2019-06","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","203745","A","","","0"
"2019-06","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6322185","A","","","0"
"2019-06","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.1","A","","","1"
"2019-06","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","13850","B","","","0"
"2019-06","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","589385","A","","","0"
"2019-06","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.3","B","","","1"
"2019-06","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","11025","B","","","0"
"2019-06","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","466630","A","","","0"
"2019-06","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.3","B","","","1"
"2019-06","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","53285","A","","","0"
"2019-06","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1979490","A","","","0"
"2019-06","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.6","A","","","1"
"2019-06","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","95965","B","","","0"
"2019-06","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2240605","A","","","0"
"2019-06","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.1","A","","","1"
"2019-06","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","770","D","","","0"
"2019-06","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17410","A","","","0"
"2019-06","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","4.2","D","","","1"
"2019-06","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","765","D","","","0"
"2019-06","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21770","A","","","0"
"2019-06","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.4","D","","","1"
"2019-06","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","425","D","","","0"
"2019-06","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12480","A","","","0"
"2019-06","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.3","D","","","1"
"2019-07","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","532535","A","","","0"
"2019-07","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16226590","A","","","0"
"2019-07","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.2","A","","","1"
"2019-07","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","3205","C","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","204185","B","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.5","D","","","1"
"2019-07","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","2650","D","","","0"
"2019-07","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63175","A","","","0"
"2019-07","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","4.0","D","","","1"
"2019-07","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","12455","B","","","0"
"2019-07","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","401910","A","","","0"
"2019-07","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","3.0","B","","","1"
"2019-07","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","8710","B","","","0"
"2019-07","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","305655","A","","","0"
"2019-07","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.8","B","","","1"
"2019-07","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","132380","A","","","0"
"2019-07","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3615950","A","","","0"
"2019-07","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.5","A","","","1"
"2019-07","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","195705","A","","","0"
"2019-07","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6318630","A","","","0"
"2019-07","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.0","A","","","1"
"2019-07","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","13715","B","","","0"
"2019-07","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","589110","A","","","0"
"2019-07","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.3","B","","","1"
"2019-07","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","10280","B","","","0"
"2019-07","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","461890","A","","","0"
"2019-07","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.2","B","","","1"
"2019-07","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","48775","B","","","0"
"2019-07","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1974745","A","","","0"
"2019-07","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.4","B","","","1"
"2019-07","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","102425","B","","","0"
"2019-07","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2239160","A","","","0"
"2019-07","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.4","A","","","1"
"2019-07","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1185","D","","","0"
"2019-07","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17310","A","","","0"
"2019-07","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","6.4","D","","","1"
"2019-07","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","575","D","","","0"
"2019-07","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21700","A","","","0"
"2019-07","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","2.6","D","","","1"
"2019-07","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","470","E","","","0"
